"Region Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
US48,"7/10/2023 3 a.m. EDT",444151.3,431366.05,440271.3,2195
US48,"7/10/2023 4 a.m. EDT",429667.71,418948.55,426624.71,2208
US48,"7/10/2023 5 a.m. EDT",422672.52,415457.19,419146.52,1927
US48,"7/10/2023 6 a.m. EDT",425976.15,421064.25,421830.15,1529
US48,"7/10/2023 7 a.m. EDT",435722.45,433399.71,431280.45,1073
US48,"7/10/2023 8 a.m. EDT",452756.62,450671.34,447408.62,440
US48,"7/10/2023 9 a.m. EDT",473375.94,470499.92,467828.94,-573
US48,"7/10/2023 10 a.m. EDT",497095.98,496381.03,491489.98,-572
US48,"7/10/2023 11 a.m. EDT",523001.47,524427.64,518665.47,-377
US48,"7/10/2023 12 p.m. EDT",550348.06,551432.82,546814.06,-1184
US48,"7/10/2023 1 p.m. EDT",576867.24,576269.65,572024.24,-157
US48,"7/10/2023 2 p.m. EDT",599533.85,597835.89,595170.85,-260
US48,"7/10/2023 3 p.m. EDT",618983.74,615917.61,615661.74,-282
US48,"7/10/2023 4 p.m. EDT",634068.69,631234.79,631336.69,-7
US48,"7/10/2023 5 p.m. EDT",646905.51,643350.72,644548.51,-318
US48,"7/10/2023 6 p.m. EDT",656802.54,649330.39,654619.54,-246
US48,"7/10/2023 7 p.m. EDT",658012.17,646989.8,657209.17,287
US48,"7/10/2023 8 p.m. EDT",649320.09,636462.39,647618.09,-149
US48,"7/10/2023 9 p.m. EDT",632254.61,619910.56,630957.61,-54
US48,"7/10/2023 10 p.m. EDT",610065.14,597222.12,608370.14,610
US48,"7/10/2023 11 p.m. EDT",582333.07,567384.53,579142.07,466
US48,"7/11/2023 12 a.m. EDT",546958.23,531462.82,543332.23,976
US48,"7/11/2023 1 a.m. EDT",513044.16,500081.04,507923.16,834
US48,"7/11/2023 2 a.m. EDT",484650.65,470181.98,479548.65,1787
US48,"7/11/2023 3 a.m. EDT",461197.08,447359.89,455200.08,1172
US48,"7/11/2023 4 a.m. EDT",444036.12,432659.37,438805.12,1030
US48,"7/11/2023 5 a.m. EDT",434924.93,426509.48,429728.93,330
US48,"7/11/2023 6 a.m. EDT",435305.65,430053.37,430404.65,-135
US48,"7/11/2023 7 a.m. EDT",444314.6,441474.02,440314.6,217
US48,"7/11/2023 8 a.m. EDT",459419.63,459719.49,454895.63,-403
US48,"7/11/2023 9 a.m. EDT",479010.9,481255.41,475762.9,-450
US48,"7/11/2023 10 a.m. EDT",503059.17,508157.26,499113.17,-1371
US48,"7/11/2023 11 a.m. EDT",531365.32,538764.66,528343.32,-1380
US48,"7/11/2023 12 p.m. EDT",561542.51,569755.49,558084.51,-1548
US48,"7/11/2023 1 p.m. EDT",588978.17,598389.79,584892.17,-1535
US48,"7/11/2023 2 p.m. EDT",614013.51,625114.6,609990.51,-1733
US48,"7/11/2023 3 p.m. EDT",636355.09,646640.86,632166.09,-2460
US48,"7/11/2023 4 p.m. EDT",654599.41,664301.49,651229.41,-1675
US48,"7/11/2023 5 p.m. EDT",670430.94,677386.72,667653.94,-1617
US48,"7/11/2023 6 p.m. EDT",680854.51,683197.04,678222.51,-1485
US48,"7/11/2023 7 p.m. EDT",682143.68,679264.43,679427.68,-2389
US48,"7/11/2023 8 p.m. EDT",673518.22,666817.39,669757.22,-2628
US48,"7/11/2023 9 p.m. EDT",655299.57,648255.29,651606.57,-2041
US48,"7/11/2023 10 p.m. EDT",634051.94,623114.94,630034.94,-1190
US48,"7/11/2023 11 p.m. EDT",606774.07,591299.27,601662.07,-433
US48,"7/12/2023 12 a.m. EDT",570445.25,552669.94,565187.25,30
US48,"7/12/2023 1 a.m. EDT",534514.6,516972.7,529098.6,77
US48,"7/12/2023 2 a.m. EDT",503756.69,488647.55,497273.69,254
US48,"7/12/2023 3 a.m. EDT",478397.22,464966.64,472491.22,763
US48,"7/12/2023 4 a.m. EDT",460222.87,449399.94,454666.87,85
US48,"7/12/2023 5 a.m. EDT",449971.24,442005.39,444101.24,-666
US48,"7/12/2023 6 a.m. EDT",449509.48,444739.07,443885.48,-826
US48,"7/12/2023 7 a.m. EDT",458478.58,456634.1,452765.58,-1135
US48,"7/12/2023 8 a.m. EDT",472947.43,475228.82,467105.44,-2270
US48,"7/12/2023 9 a.m. EDT",493103.62,497603.21,488220.62,-2223
US48,"7/12/2023 10 a.m. EDT",518101.08,525496.38,513689.08,-1706
US48,"7/12/2023 11 a.m. EDT",549863.82,557844.58,546744.82,-1360
US48,"7/12/2023 12 p.m. EDT",583325.89,591037.97,579405.89,-1115
US48,"7/12/2023 1 p.m. EDT",612753.1,620771.49,608314.1,-1511
US48,"7/12/2023 2 p.m. EDT",638216.65,646883.36,632935.65,-2442
US48,"7/12/2023 3 p.m. EDT",659718.54,668131.34,654329.54,-2725
US48,"7/12/2023 4 p.m. EDT",673788.82,684658.37,668716.82,-3292
US48,"7/12/2023 5 p.m. EDT",683936.74,696269.48,679182.74,-3584
US48,"7/12/2023 6 p.m. EDT",691670.66,701514.81,685961.66,-3880
US48,"7/12/2023 7 p.m. EDT",690877.81,697400.28,687447.81,-2339
US48,"7/12/2023 8 p.m. EDT",683343.61,684115.22,680600.61,-1005
US48,"7/12/2023 9 p.m. EDT",667696.8,665736.8,664732.8,-606
US48,"7/12/2023 10 p.m. EDT",647235.43,640434.27,643558.43,-320
US48,"7/12/2023 11 p.m. EDT",620047.7,608120.7,614408.7,-706
US48,"7/13/2023 12 a.m. EDT",582235.14,570134.25,576763.13,454
US48,"7/13/2023 1 a.m. EDT",548189.37,534953.69,542285.37,326
US48,"7/13/2023 2 a.m. EDT",519161.73,502284.25,512233.73,-196
US48,"7/13/2023 3 a.m. EDT",495006.01,477872.42,488210.01,-596
US48,"7/13/2023 4 a.m. EDT",476476.36,462403.87,470918.36,-583
US48,"7/13/2023 5 a.m. EDT",465434.52,455138.49,459491.52,-1318
US48,"7/13/2023 6 a.m. EDT",465318.06,457694.12,459725.06,-1186
