"Region Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
US48,"1/7/2023 7 p.m. EST",459751.14,456576.47,453800.14,-4606
US48,"1/7/2023 8 p.m. EST",464148.1201,460898.81,458499.1201,-4426
US48,"1/7/2023 9 p.m. EST",462472.4,459133.4,457360.4,-3986
US48,"1/7/2023 10 p.m. EST",456760.23,450911.08,450005.23,-3729
US48,"1/7/2023 11 p.m. EST",445528.5201,438162.07,438685.5201,-3429
US48,"1/8/2023 12 a.m. EST",433054.33,425239.38,425538.33,-3972
US48,"1/8/2023 1 a.m. EST",421292.8301,413701.22,413039.8301,-4631
US48,"1/8/2023 2 a.m. EST",411617.34,404123.23,404160.34,-3694
US48,"1/8/2023 3 a.m. EST",406091.35,397723.68,399092.34,-3031
US48,"1/8/2023 4 a.m. EST",402962.9501,395217.76,396959.9401,-2820
US48,"1/8/2023 5 a.m. EST",401634.85,396172.12,395437.84,-2765
US48,"1/8/2023 6 a.m. EST",404145.3901,401346.08,398113.3801,-3023
US48,"1/8/2023 7 a.m. EST",411359.21,410798.99,405018.2,-3637
US48,"1/8/2023 8 a.m. EST",422510.22,422308.25,416452.21,-3854
US48,"1/8/2023 9 a.m. EST",432736.0701,432514.43,427394.0701,-3908
US48,"1/8/2023 10 a.m. EST",439284.77,438116.4,433773.76,-4206
US48,"1/8/2023 11 a.m. EST",439266.4301,438334.88,433919.4201,-3936
US48,"1/8/2023 12 p.m. EST",438080.1,435031.8,431406.1,-4736
US48,"1/8/2023 1 p.m. EST",436558.8,431358.56,430022.8,-3922
US48,"1/8/2023 2 p.m. EST",434621.6201,428605.23,428782.6201,-3766
US48,"1/8/2023 3 p.m. EST",434076.06,427563.51,428290.06,-3502
US48,"1/8/2023 4 p.m. EST",433825.55,430426.09,428708.55,-2815
US48,"1/8/2023 5 p.m. EST",440636.2401,439678.82,436349.2401,-2061
US48,"1/8/2023 6 p.m. EST",453418.79,451240.77,450429.79,-1516
US48,"1/8/2023 7 p.m. EST",466708,463946.1,462499,-2735
US48,"1/8/2023 8 p.m. EST",472302.2501,470531.75,466837.2501,-3858
US48,"1/8/2023 9 p.m. EST",471186.87,469450.87,466172.87,-4170
US48,"1/8/2023 10 p.m. EST",463875.2,458974.17,457012.19,-4155
US48,"1/8/2023 11 p.m. EST",449688.4601,444125.44,442955.4601,-3970
US48,"1/9/2023 12 a.m. EST",434777.28,427008.33,427684.28,-4482
US48,"1/9/2023 1 a.m. EST",420129.1701,413410.09,412913.1701,-4155
US48,"1/9/2023 2 a.m. EST",410208.6,405001.22,403224.6,-4085
US48,"1/9/2023 3 a.m. EST",403531.05,400151.78,396254.05,-4164
US48,"1/9/2023 4 a.m. EST",400928.3101,402661.31,394386.3101,-5111
US48,"1/9/2023 5 a.m. EST",405876.67,410812.17,399270.67,-5255
US48,"1/9/2023 6 a.m. EST",421617.1001,428607.76,415523.1001,-4947
US48,"1/9/2023 7 a.m. EST",451972.27,453662.75,446642.27,-4218
US48,"1/9/2023 8 a.m. EST",481821.66,477862.4,477233.66,-4627
US48,"1/9/2023 9 a.m. EST",495104.6301,488794.79,491424.6301,-4042
US48,"1/9/2023 10 a.m. EST",494022.21,490007.76,491318.21,-4300
US48,"1/9/2023 11 a.m. EST",486976.4,485111.45,484137.4,-4261
US48,"1/9/2023 12 p.m. EST",477668.0601,477634.15,473704.0601,-3672
US48,"1/9/2023 1 p.m. EST",470434.31,470288.27,465774.31,-4300
US48,"1/9/2023 2 p.m. EST",464296.5201,463867.17,459144.5201,-4650
US48,"1/9/2023 3 p.m. EST",460312.64,460275.16,455991.64,-4491
US48,"1/9/2023 4 p.m. EST",460253.25,460838.67,454379.25,-4425
US48,"1/9/2023 5 p.m. EST",463648.4201,468757.63,458825.4201,-3919
US48,"1/9/2023 6 p.m. EST",475995.18,479422.15,471997.18,-3663
US48,"1/9/2023 7 p.m. EST",490679.57,490120.36,486482.57,-3970
US48,"1/9/2023 8 p.m. EST",497666.1001,495460.46,493611.1001,-4338
US48,"1/9/2023 9 p.m. EST",495494.3,492918.36,491848.3,-4267
US48,"1/9/2023 10 p.m. EST",486699.44,480942.74,481513.44,-4364
US48,"1/9/2023 11 p.m. EST",470788.4401,463713.71,464834.4401,-4527
US48,"1/10/2023 12 a.m. EST",453825.95,445557.99,442497.95,-5136
US48,"1/10/2023 1 a.m. EST",441257.7301,432502.38,435501.7301,-3995
US48,"1/10/2023 2 a.m. EST",431885.86,422205.54,426084.86,-3176
