"Region Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
US48,"2/13/2023 1 a.m. EST",422002.06,418970.94,414524.06,-2469
US48,"2/13/2023 2 a.m. EST",413500.58,408847.79,405579.58,-1813
US48,"2/13/2023 3 a.m. EST",408555.95,405914.81,400607.95,-1607
US48,"2/13/2023 4 a.m. EST",407786.8,407996.18,399525.79,-2222
US48,"2/13/2023 5 a.m. EST",412456.08,417680.22,403447.07,-2395
US48,"2/13/2023 6 a.m. EST",428215.29,438202.91,419408.29,-2742
US48,"2/13/2023 7 a.m. EST",459003.4,465801.76,451319.4,-1685
US48,"2/13/2023 8 a.m. EST",487186.41,488019.69,480854.41,-1722
US48,"2/13/2023 9 a.m. EST",494206.6,494009.25,488322.6,-1692
US48,"2/13/2023 10 a.m. EST",484402.04,487362.47,479116.04,-1646
US48,"2/13/2023 11 a.m. EST",471226.73,475165.22,464961.73,-826
US48,"2/13/2023 12 p.m. EST",458192.65,461193.57,450390.64,-722
US48,"2/13/2023 1 p.m. EST",446939.3,448178.89,438590.3,-629
US48,"2/13/2023 2 p.m. EST",437601.92,438661.27,431082.92,-398
US48,"2/13/2023 3 p.m. EST",432433.4501,432945.7,426012.4401,-678
US48,"2/13/2023 4 p.m. EST",429026.24,431748.8,423331.24,-835
US48,"2/13/2023 5 p.m. EST",430064.24,437568.86,424848.24,-658
US48,"2/13/2023 6 p.m. EST",438801.33,446706.24,433840.33,-585
US48,"2/13/2023 7 p.m. EST",454408.8801,458770.8,449794.8801,-245
US48,"2/13/2023 8 p.m. EST",466069.11,467757.54,462041.11,-111
US48,"2/13/2023 9 p.m. EST",468308.87,469327.77,465524.87,160
US48,"2/13/2023 10 p.m. EST",464142.8401,460635.03,459440.8401,196
US48,"2/13/2023 11 p.m. EST",449341.16,445221.72,443147.16,-42
US48,"2/14/2023 12 a.m. EST",432916.22,430297.14,427934.22,1238
US48,"2/14/2023 1 a.m. EST",417990.4201,413441.15,412243.4201,609
US48,"2/14/2023 2 a.m. EST",408662.74,402694.5,402591.74,976
US48,"2/14/2023 3 a.m. EST",403148.1201,397100.97,397355.1201,1227
US48,"2/14/2023 4 a.m. EST",401078.68,398540.12,396312.68,1228
US48,"2/14/2023 5 a.m. EST",405027.98,406934.8,400157.98,1055
US48,"2/14/2023 6 a.m. EST",420216.3601,426245.11,415353.3601,359
US48,"2/14/2023 7 a.m. EST",450351.57,452899.5,445132.57,-725
US48,"2/14/2023 8 a.m. EST",475949.14,473577.56,471151.13,-900
US48,"2/14/2023 9 a.m. EST",478707.8634,477715.6,475828.8634,-493
US48,"2/14/2023 10 a.m. EST",470399.62,471982.46,467110.62,-1523
US48,"2/14/2023 11 a.m. EST",462710.08,463065.82,457967.08,-1435
US48,"2/14/2023 12 p.m. EST",455986.9101,452398.21,449460.9101,-1381
US48,"2/14/2023 1 p.m. EST",448365.66,443429.7,441255.65,-1582
US48,"2/14/2023 2 p.m. EST",442584.04,437125.38,435676.03,-1584
US48,"2/14/2023 3 p.m. EST",438604.84,433875.55,432247.83,-1570
US48,"2/14/2023 4 p.m. EST",437809.8401,434396.31,431828.8401,-2457
US48,"2/14/2023 5 p.m. EST",440570.73,440561.4,434572.72,-2691
US48,"2/14/2023 6 p.m. EST",447955.01,447859.31,441630,-2672
US48,"2/14/2023 7 p.m. EST",459787.0001,457372.97,453927.9901,-3163
US48,"2/14/2023 8 p.m. EST",465761.1,463689.92,460429.09,-2365
US48,"2/14/2023 9 p.m. EST",465078.7,463352.21,460132.69,-2336
US48,"2/14/2023 10 p.m. EST",457082.59,453130.9,451663.59,-1700
US48,"2/14/2023 11 p.m. EST",442781.49,435971.53,435582.49,-1711
US48,"2/15/2023 12 a.m. EST",426660.27,418279.01,419957.27,-862
US48,"2/15/2023 1 a.m. EST",411409.62,401278.63,405383.62,-168
US48,"2/15/2023 2 a.m. EST",399234.55,389518.17,392627.55,25
US48,"2/15/2023 3 a.m. EST",390881.19,383824.34,383840.19,-388
US48,"2/15/2023 4 a.m. EST",387217.83,382455.75,380842.83,-486
US48,"2/15/2023 5 a.m. EST",389045.79,388960.24,382776.78,-698
US48,"2/15/2023 6 a.m. EST",399746.9,404256.71,393207.9,-1169
US48,"2/15/2023 7 a.m. EST",425185.96,429251.48,418470.96,-1938
US48,"2/15/2023 8 a.m. EST",448956.18,451499.96,442103.17,-3094
US48,"2/15/2023 9 a.m. EST",459660.93,462024.1,454431.92,-2353
US48,"2/15/2023 10 a.m. EST",461388.24,464082.93,456036.23,-2761
US48,"2/15/2023 11 a.m. EST",459789.6,460869.84,452885.6,-2608
US48,"2/15/2023 12 p.m. EST",455601.77,453943.66,447634.77,-2014
US48,"2/15/2023 1 p.m. EST",448531.76,446999.67,440810.75,-1996
US48,"2/15/2023 2 p.m. EST",443169.58,442008.56,436419.58,-1910
US48,"2/15/2023 3 p.m. EST",440223.61,439121.43,434524.61,-1857
US48,"2/15/2023 4 p.m. EST",440100,439884.46,433843.99,-2040
US48,"2/15/2023 5 p.m. EST",440960.83,445001.41,434700.82,-2554
