"Region Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
US48,"12/12/2023 8 p.m. EST",507481.3,509533.9,509471.3,-3515
US48,"12/12/2023 9 p.m. EST",509202.79,508331.4,510042.79,-2413
US48,"12/12/2023 10 p.m. EST",502711.59,498007.4,503970.59,-1792
US48,"12/12/2023 11 p.m. EST",487866.02,481710.6,488598.02,-1914
US48,"12/13/2023 12 a.m. EST",470945.44,464153.8,471591.44,-1626
US48,"12/13/2023 1 a.m. EST",455446.55,451780.4,456551.55,-1788
US48,"12/13/2023 2 a.m. EST",445505.81,441391.6,446738.81,-538
US48,"12/13/2023 3 a.m. EST",440064.76,436265.7,441433.76,-505
US48,"12/13/2023 4 a.m. EST",437351.86,437858.7,438065.86,-1198
US48,"12/13/2023 5 a.m. EST",440743.26,445928.8,440939.26,-1544
US48,"12/13/2023 6 a.m. EST",451789,464431.9,452215,-1262
US48,"12/13/2023 7 a.m. EST",480829.85,488687,480426.84,-2036
US48,"12/13/2023 8 a.m. EST",505936.88,508825.7,505384.88,-3005
US48,"12/13/2023 9 a.m. EST",512262.75,513202.3,513584.74,-1743
US48,"12/13/2023 10 a.m. EST",504280.66,507865.7,505340.66,-2401
US48,"12/13/2023 11 a.m. EST",491848.75,497734.7,492945.75,-1801
US48,"12/13/2023 12 p.m. EST",481718.98,485487.2,481804.98,-1663
US48,"12/13/2023 1 p.m. EST",471485.62,474864.1,473616.62,390
US48,"12/13/2023 2 p.m. EST",463244.19,466798.7,467042.19,37
US48,"12/13/2023 3 p.m. EST",458438.61,463552.2,462457.61,883
US48,"12/13/2023 4 p.m. EST",457292.05,465674.4,461226.05,453
US48,"12/13/2023 5 p.m. EST",465310.24,476144.6,469075.24,-104
US48,"12/13/2023 6 p.m. EST",484132.77,492684.6,484971.77,-2484
US48,"12/13/2023 7 p.m. EST",500319.03,507798.3,504025.03,-2253
US48,"12/13/2023 8 p.m. EST",512453.05,515010.7,510358.05,-1218
US48,"12/13/2023 9 p.m. EST",513310.01,513483.7,510862,-642
US48,"12/13/2023 10 p.m. EST",500912.52,502491,504083.51,-395
US48,"12/13/2023 11 p.m. EST",485516.75,485595.6,488075.75,-727
US48,"12/14/2023 12 a.m. EST",467761.3,467345.4,470767.3,-314
US48,"12/14/2023 1 a.m. EST",453220.03,450408,456302.03,126
US48,"12/14/2023 2 a.m. EST",443272.36,437803.8,446297.35,737
US48,"12/14/2023 3 a.m. EST",436793.47,432455.1,439969.47,1068
US48,"12/14/2023 4 a.m. EST",433344.69,433578,435719.69,382
US48,"12/14/2023 5 a.m. EST",436810.04,441590.2,439845.03,758
US48,"12/14/2023 6 a.m. EST",449635.05,461092,451677.05,234
US48,"12/14/2023 7 a.m. EST",476977.78,485700.4,478187.77,-1297
US48,"12/14/2023 8 a.m. EST",503460.18,505644.9,503828.18,-2076
US48,"12/14/2023 9 a.m. EST",510055.1,510286.1,512016.1,-1218
US48,"12/14/2023 10 a.m. EST",501800.63,504576.3,503476.63,-1780
US48,"12/14/2023 11 a.m. EST",489789.95,494052.9,492016.95,-1004
US48,"12/14/2023 12 p.m. EST",479648.83,481485.4,481355.83,-604
US48,"12/14/2023 1 p.m. EST",469271.08,469773.2,471282.08,-224
US48,"12/14/2023 2 p.m. EST",460753.53,461919.9,463346.53,-100
US48,"12/14/2023 3 p.m. EST",457234.49,458487.8,459528.49,-396
US48,"12/14/2023 4 p.m. EST",455807.84,461568.3,458000.84,-635
US48,"12/14/2023 5 p.m. EST",462841.87,473025.1,463552.87,-2255
US48,"12/14/2023 6 p.m. EST",479996.23,489226.3,479809.23,-2393
US48,"12/14/2023 7 p.m. EST",493078.8,503813.4,495002.8,-2724
US48,"12/14/2023 8 p.m. EST",505398.35,511116.2,501745.35,-2408
US48,"12/14/2023 9 p.m. EST",506390.58,509487.4,502696.58,-1485
US48,"12/14/2023 10 p.m. EST",500548.42,498697.5,497444.42,-625
US48,"12/14/2023 11 p.m. EST",485674.02,482740.6,483313.01,-553
US48,"12/15/2023 12 a.m. EST",462833.67,463831.1,465615.67,-917
US48,"12/15/2023 1 a.m. EST",449056.22,447126.4,450577.22,-1090
US48,"12/15/2023 2 a.m. EST",438224.08,435224.9,439825.08,-417
US48,"12/15/2023 3 a.m. EST",434674.52,429249.3,432525.52,524
US48,"12/15/2023 4 a.m. EST",431343.26,427990.4,428963.26,-49
US48,"12/15/2023 5 a.m. EST",434578.9,435524.8,431368.9,-384
US48,"12/15/2023 6 a.m. EST",446778.43,453422.3,443400.43,-404
US48,"12/15/2023 7 a.m. EST",472895.12,477298.1,469069.12,-626
US48,"12/15/2023 8 a.m. EST",497560.71,495162.8,493092.71,-1319
US48,"12/15/2023 9 a.m. EST",504937.77,499880.4,501573.77,-410
US48,"12/15/2023 10 a.m. EST",496860.73,493537.6,493232.73,-426
US48,"12/15/2023 11 a.m. EST",486471.63,483576.9,484132.63,498
US48,"12/15/2023 12 p.m. EST",475685.23,470730.2,473416.23,1001
US48,"12/15/2023 1 p.m. EST",466148.27,459712.1,463876.27,1024
US48,"12/15/2023 2 p.m. EST",459151.63,452329.8,456839.63,101
US48,"12/15/2023 3 p.m. EST",454118.45,447851.3,450982.45,306
US48,"12/15/2023 4 p.m. EST",450587.33,448929,447383.33,-2
US48,"12/15/2023 5 p.m. EST",454900.77,458281.9,450726.77,-383
US48,"12/15/2023 6 p.m. EST",468536.54,471492.9,463890.54,-1875
US48,"12/15/2023 7 p.m. EST",478690.26,481637.3,477229.26,-587
US48,"12/15/2023 8 p.m. EST",482024.82,485888.5,479646.82,-80
US48,"12/15/2023 9 p.m. EST",481169.86,483956.5,478135.86,96
US48,"12/15/2023 10 p.m. EST",476118.59,474749.8,473195.59,56
US48,"12/15/2023 11 p.m. EST",464882.76,461017.4,461572.76,325
US48,"12/16/2023 12 a.m. EST",450361.62,445460.3,447325.62,697
US48,"12/16/2023 1 a.m. EST",436116.94,430293.9,434397.93,1260
US48,"12/16/2023 2 a.m. EST",425448.45,418051.8,423742.45,1324
